"","V1","V2","V3"
"1498",1,0,0
"1499",1,0,0
"1500",1,0,0
"1501",0,0,1
"1502",0,0,1
"1503",0,0,1
"1504",0,0,1
"1505",0,0,1
"1506",0,0,1
"1507",0,0,1
"1508",0,0,1
"1509",0,0,1
"1510",0,0,1
"1511",0,0,1
"1512",0,0,1
"1513",0,0,1
"1514",0,0,1
"1515",0,0,1
"1516",0,0,1
"1517",0,0,1
"1518",0,0,1
"1519",0,0,1
"1520",0,0,1
"1521",0,0,1
"1522",0,0,1
"1523",0,0,1
"1524",0,0,1
"1525",0,0,1
"1526",0,0,1
"1527",0,0,1
"1528",0,0,1
"1529",0,0,1
"1530",0,0,1
"1531",0,0,1
"1532",0,0,1
"1533",0,0,1
"1534",0,0,1
"1535",0,0,1
"1536",0,0,1
"1537",0,0,1
"1538",0,0,1
"1539",0,0,1
"1540",0,0,1
"1541",0,0,1
"1542",0,0,1
"1543",0,0,1
"1544",0,0,1
"1545",0,0,1
"1546",0,0,1
"1547",0,0,1
"1548",0,0,1
"1549",0,0,1
"1550",0,0,1
"1551",0,0,1
"1552",0,0,1
"1553",0,0,1
"1554",0,0,1
"1555",0,0,1
"1556",0,0,1
"1557",0,0,1
"1558",0,0,1
"1559",0,0,1
"1560",0,0,1
"1561",0,1,0
"1562",0,1,0
"1563",0,1,0
"1564",0,1,0
"1565",0,1,0
"1566",0,1,0
"1567",0,1,0
"1568",0,1,0
"1569",0,1,0
"1570",0,1,0
"1571",0,1,0
"1572",0,1,0
"1573",0,1,0
"1574",0,1,0
"1575",0,1,0
"1576",0,1,0
"1577",0,1,0
"1578",0,1,0
"1579",0,1,0
"1580",0,1,0
"1581",0,1,0
"1582",0,1,0
"1583",0,1,0
"1584",0,1,0
"1585",0,1,0
"1586",0,1,0
"1587",0,1,0
"1588",0,1,0
"1589",0,1,0
"1590",0,1,0
"1591",0,1,0
"1592",0,1,0
"1593",0,1,0
"1594",0,1,0
"1595",0,1,0
"1596",0,1,0
"1597",0,1,0
"1598",0,1,0
"1599",0,1,0
"1600",0,1,0
"1601",0,1,0
"1602",0,1,0
"1603",0,1,0
"1604",0,1,0
"1605",0,1,0
"1606",0,1,0
"1607",0,1,0
"1608",0,1,0
"1609",0,1,0
"1610",0,1,0
"1611",0,1,0
"1612",0,1,0
"1613",0,1,0
"1614",0,1,0
"1615",0,1,0
"1616",0,1,0
"1617",0,1,0
"1618",0,1,0
"1619",0,1,0
"1620",0,1,0
"1621",0,0,1
"1622",0,0,1
"1623",0,0,1
"1624",0,0,1
"1625",0,0,1
"1626",0,0,1
"1627",0,0,1
"1628",0,0,1
"1629",0,0,1
"1630",0,0,1
"1631",0,0,1
"1632",0,0,1
"1633",0,0,1
"1634",0,0,1
"1635",0,0,1
"1636",0,0,1
"1637",0,0,1
"1638",0,0,1
"1639",0,0,1
"1640",0,0,1
"1641",0,0,1
"1642",0,0,1
"1643",0,0,1
"1644",0,0,1
"1645",0,0,1
"1646",0,0,1
"1647",0,0,1
"1648",0,0,1
"1649",0,0,1
"1650",0,0,1
"1651",0,0,1
"1652",0,0,1
"1653",0,0,1
"1654",0,0,1
"1655",0,0,1
"1656",0,0,1
"1657",0,0,1
"1658",0,0,1
"1659",0,0,1
"1660",0,0,1
"1661",0,0,1
"1662",0,0,1
"1663",0,0,1
"1664",0,0,1
"1665",0,0,1
"1666",0,0,1
"1667",0,0,1
"1668",0,0,1
"1669",0,0,1
"1670",0,0,1
"1671",0,0,1
"1672",0,0,1
"1673",0,0,1
"1674",0,0,1
"1675",0,0,1
"1676",0,0,1
"1677",0,0,1
"1678",0,0,1
"1679",0,0,1
"1680",0,0,1
"1681",1,0,0
"1682",1,0,0
"1683",1,0,0
"1684",1,0,0
"1685",1,0,0
"1686",1,0,0
"1687",1,0,0
"1688",1,0,0
"1689",1,0,0
"1690",1,0,0
"1691",1,0,0
"1692",1,0,0
"1693",1,0,0
"1694",1,0,0
"1695",1,0,0
"1696",1,0,0
"1697",1,0,0
"1698",1,0,0
"1699",1,0,0
"1700",1,0,0
"1701",1,0,0
"1702",1,0,0
"1703",1,0,0
"1704",1,0,0
"1705",1,0,0
"1706",1,0,0
"1707",1,0,0
"1708",1,0,0
"1709",1,0,0
"1710",1,0,0
"1711",1,0,0
"1712",1,0,0
"1713",1,0,0
"1714",1,0,0
"1715",1,0,0
"1716",1,0,0
"1717",1,0,0
"1718",1,0,0
"1719",1,0,0
"1720",1,0,0
"1721",1,0,0
"1722",1,0,0
"1723",1,0,0
"1724",1,0,0
"1725",1,0,0
"1726",1,0,0
"1727",1,0,0
"1728",1,0,0
"1729",1,0,0
"1730",1,0,0
"1731",1,0,0
"1732",1,0,0
"1733",1,0,0
"1734",1,0,0
"1735",1,0,0
"1736",1,0,0
"1737",1,0,0
"1738",1,0,0
"1739",1,0,0
"1740",1,0,0
"1741",0,1,0
"1742",0,1,0
"1743",0,1,0
"1744",0,1,0
"1745",0,1,0
"1746",0,1,0
"1747",0,1,0
"1748",0,1,0
"1749",0,1,0
"1750",0,1,0
"1751",0,1,0
"1752",0,1,0
"1753",0,1,0
"1754",0,1,0
"1755",0,1,0
"1756",0,1,0
"1757",0,1,0
"1758",0,1,0
"1759",0,1,0
"1760",0,1,0
"1761",0,1,0
"1762",0,1,0
"1763",0,1,0
"1764",0,1,0
"1765",0,1,0
"1766",0,1,0
"1767",0,1,0
"1768",0,1,0
"1769",0,1,0
"1770",0,1,0
"1771",0,1,0
"1772",0,1,0
"1773",0,1,0
"1774",0,1,0
"1775",0,1,0
"1776",0,1,0
"1777",0,1,0
"1778",0,1,0
"1779",0,1,0
"1780",0,1,0
"1781",0,1,0
"1782",0,1,0
"1783",0,1,0
"1784",0,1,0
"1785",0,1,0
"1786",0,1,0
"1787",0,1,0
"1788",0,1,0
"1789",0,1,0
"1790",0,1,0
"1791",0,1,0
"1792",0,1,0
"1793",0,1,0
"1794",0,1,0
"1795",0,1,0
"1796",0,1,0
"1797",0,1,0
"1798",0,1,0
"1799",0,1,0
"1800",0,1,0
"1801",0,0,1
"1802",0,0,1
"1803",0,0,1
"1804",0,0,1
"1805",0,0,1
"1806",0,0,1
"1807",0,0,1
"1808",0,0,1
"1809",0,0,1
"1810",0,0,1
"1811",0,0,1
"1812",0,0,1
"1813",0,0,1
"1814",0,0,1
"1815",0,0,1
"1816",0,0,1
"1817",0,0,1
"1818",0,0,1
"1819",0,0,1
"1820",0,0,1
"1821",0,0,1
"1822",0,0,1
"1823",0,0,1
"1824",0,0,1
"1825",0,0,1
"1826",0,0,1
"1827",0,0,1
"1828",0,0,1
"1829",0,0,1
"1830",0,0,1
"1831",0,0,1
"1832",0,0,1
"1833",0,0,1
"1834",0,0,1
"1835",0,0,1
"1836",0,0,1
"1837",0,0,1
"1838",0,0,1
"1839",0,0,1
"1840",0,0,1
"1841",0,0,1
"1842",0,0,1
"1843",0,0,1
"1844",0,0,1
"1845",0,0,1
"1846",0,0,1
"1847",0,0,1
"1848",0,0,1
"1849",0,0,1
"1850",0,0,1
"1851",0,0,1
"1852",0,0,1
"1853",0,0,1
"1854",0,0,1
"1855",0,0,1
"1856",0,0,1
"1857",0,0,1
"1858",0,0,1
"1859",0,0,1
"1860",0,0,1
"1861",0,1,0
"1862",0,1,0
"1863",0,1,0
"1864",0,1,0
"1865",0,1,0
"1866",0,1,0
"1867",0,1,0
"1868",0,1,0
"1869",0,1,0
"1870",0,1,0
"1871",0,1,0
"1872",0,1,0
"1873",0,1,0
"1874",0,1,0
"1875",0,1,0
"1876",0,1,0
"1877",0,1,0
"1878",0,1,0
"1879",0,1,0
"1880",0,1,0
"1881",0,1,0
"1882",0,1,0
"1883",0,1,0
"1884",0,1,0
"1885",0,1,0
"1886",0,1,0
"1887",0,1,0
"1888",0,1,0
"1889",0,1,0
"1890",0,1,0
"1891",0,1,0
"1892",0,1,0
"1893",0,1,0
"1894",0,1,0
"1895",0,1,0
"1896",0,1,0
"1897",0,1,0
"1898",0,1,0
"1899",0,1,0
"1900",0,1,0
"1901",0,1,0
"1902",0,1,0
"1903",0,1,0
"1904",0,1,0
"1905",0,1,0
"1906",0,1,0
"1907",0,1,0
"1908",0,1,0
"1909",0,1,0
"1910",0,1,0
"1911",0,1,0
"1912",0,1,0
"1913",0,1,0
"1914",0,1,0
"1915",0,1,0
"1916",0,1,0
"1917",0,1,0
"1918",0,1,0
"1919",0,1,0
"1920",0,1,0
"1921",0,1,0
"1922",0,1,0
"1923",0,1,0
"1924",0,1,0
"1925",0,1,0
"1926",0,1,0
"1927",0,1,0
"1928",0,1,0
"1929",0,1,0
"1930",0,1,0
"1931",0,1,0
"1932",0,1,0
"1933",0,1,0
"1934",0,1,0
"1935",0,1,0
"1936",0,1,0
"1937",0,1,0
"1938",0,1,0
"1939",0,1,0
"1940",0,1,0
"1941",0,1,0
"1942",0,1,0
"1943",0,1,0
"1944",0,1,0
"1945",0,1,0
"1946",0,1,0
"1947",0,1,0
"1948",0,1,0
"1949",0,1,0
"1950",0,1,0
"1951",0,1,0
"1952",0,1,0
"1953",0,1,0
"1954",0,1,0
"1955",0,1,0
"1956",0,1,0
"1957",0,1,0
"1958",0,1,0
"1959",0,1,0
"1960",0,1,0
"1961",0,1,0
"1962",0,1,0
"1963",0,1,0
"1964",0,1,0
"1965",0,1,0
"1966",0,1,0
"1967",0,1,0
"1968",0,1,0
"1969",0,1,0
"1970",0,1,0
"1971",0,1,0
"1972",0,1,0
"1973",0,1,0
"1974",0,1,0
"1975",0,1,0
"1976",0,1,0
"1977",0,1,0
"1978",0,1,0
"1979",0,1,0
"1980",0,1,0
"1981",0,1,0
"1982",0,1,0
"1983",0,1,0
"1984",0,1,0
"1985",0,1,0
"1986",0,1,0
"1987",0,1,0
"1988",0,1,0
"1989",0,1,0
"1990",0,1,0
"1991",0,1,0
"1992",0,1,0
"1993",0,1,0
"1994",0,1,0
"1995",0,1,0
"1996",0,1,0
"1997",0,1,0
"1998",0,1,0
"1999",0,1,0
"2000",0,1,0
"2001",0,1,0
"2002",0,1,0
"2003",0,1,0
"2004",0,1,0
"2005",0,1,0
"2006",0,1,0
"2007",0,1,0
"2008",0,1,0
"2009",0,1,0
"2010",0,1,0
"2011",0,1,0
"2012",0,1,0
"2013",0,1,0
"2014",0,1,0
"2015",0,1,0
"2016",0,1,0
"2017",0,1,0
"2018",0,1,0
"2019",0,1,0
"2020",0,1,0
"2021",0,1,0
"2022",0,1,0
"2023",0,1,0
"2024",0,1,0
"2025",0,1,0
"2026",0,1,0
"2027",0,1,0
"2028",0,1,0
"2029",0,1,0
"2030",0,1,0
"2031",0,1,0
"2032",0,1,0
"2033",0,1,0
"2034",0,1,0
"2035",0,1,0
"2036",0,1,0
"2037",0,1,0
"2038",0,1,0
"2039",0,1,0
"2040",0,1,0
"2041",0,1,0
"2042",0,1,0
"2043",0,1,0
"2044",0,1,0
"2045",0,1,0
"2046",0,1,0
"2047",0,1,0
"2048",0,1,0
"2049",0,1,0
"2050",0,1,0
"2051",0,1,0
"2052",0,1,0
"2053",0,1,0
"2054",0,1,0
"2055",0,1,0
"2056",0,1,0
"2057",0,1,0
"2058",0,1,0
"2059",0,1,0
"2060",0,1,0
"2061",0,1,0
"2062",0,1,0
"2063",0,1,0
"2064",0,1,0
"2065",0,1,0
"2066",0,1,0
"2067",0,1,0
"2068",0,1,0
"2069",0,1,0
"2070",0,1,0
"2071",0,1,0
"2072",0,1,0
"2073",0,1,0
"2074",0,1,0
"2075",0,1,0
"2076",0,1,0
"2077",0,1,0
"2078",0,1,0
"2079",0,1,0
"2080",0,1,0
"2081",0,1,0
"2082",0,1,0
"2083",0,1,0
"2084",0,1,0
"2085",0,1,0
"2086",0,1,0
"2087",0,1,0
"2088",0,1,0
"2089",0,1,0
"2090",0,1,0
"2091",0,1,0
"2092",0,1,0
"2093",0,1,0
"2094",0,1,0
"2095",0,1,0
"2096",0,1,0
"2097",0,1,0
"2098",0,1,0
"2099",0,1,0
"2100",0,1,0
"2101",0,1,0
"2102",0,1,0
"2103",0,1,0
"2104",0,1,0
"2105",0,1,0
"2106",0,1,0
"2107",0,1,0
"2108",0,1,0
"2109",0,1,0
"2110",0,1,0
"2111",0,1,0
"2112",0,1,0
"2113",0,1,0
"2114",0,1,0
"2115",0,1,0
"2116",0,1,0
"2117",0,1,0
"2118",0,1,0
"2119",0,1,0
"2120",0,1,0
"2121",0,1,0
"2122",0,1,0
"2123",0,1,0
"2124",0,1,0
"2125",0,1,0
"2126",0,1,0
"2127",0,1,0
"2128",0,1,0
"2129",0,1,0
"2130",0,1,0
"2131",0,1,0
"2132",0,1,0
"2133",0,1,0
"2134",0,1,0
"2135",0,1,0
"2136",0,1,0
"2137",0,1,0
"2138",0,1,0
"2139",0,1,0
"2140",0,1,0
"2141",0,1,0
"2142",0,1,0
"2143",0,1,0
"2144",0,1,0
"2145",0,1,0
"2146",0,1,0
"2147",0,1,0
"2148",0,1,0
"2149",0,1,0
"2150",0,1,0
"2151",0,1,0
"2152",0,1,0
"2153",0,1,0
"2154",0,1,0
"2155",0,1,0
"2156",0,1,0
"2157",0,1,0
"2158",0,1,0
"2159",0,1,0
"2160",0,1,0
"2161",0,1,0
"2162",0,1,0
"2163",0,1,0
"2164",0,1,0
"2165",0,1,0
"2166",0,1,0
"2167",0,1,0
"2168",0,1,0
"2169",0,1,0
"2170",0,1,0
"2171",0,1,0
"2172",0,1,0
"2173",0,1,0
"2174",0,1,0
"2175",0,1,0
"2176",0,1,0
"2177",0,1,0
"2178",0,1,0
"2179",0,1,0
"2180",0,1,0
"2181",0,1,0
"2182",0,1,0
"2183",0,1,0
"2184",0,1,0
"2185",0,1,0
"2186",0,1,0
"2187",0,1,0
"2188",0,1,0
"2189",0,1,0
"2190",0,1,0
"2191",0,1,0
"2192",0,1,0
"2193",0,1,0
"2194",0,1,0
"2195",0,1,0
"2196",0,1,0
"2197",0,1,0
"2198",0,1,0
"2199",0,1,0
"2200",0,1,0
"2201",0,1,0
"2202",0,1,0
"2203",0,1,0
"2204",0,1,0
"2205",0,1,0
"2206",0,1,0
"2207",0,1,0
"2208",0,1,0
"2209",0,1,0
"2210",0,1,0
"2211",0,1,0
"2212",0,1,0
"2213",0,1,0
"2214",0,1,0
"2215",0,1,0
"2216",0,1,0
"2217",0,1,0
"2218",0,1,0
"2219",0,1,0
"2220",0,1,0
"2221",0,1,0
"2222",0,1,0
"2223",0,1,0
"2224",0,1,0
"2225",0,1,0
"2226",0,1,0
"2227",0,1,0
"2228",0,1,0
"2229",0,1,0
"2230",0,1,0
"2231",0,1,0
"2232",0,1,0
"2233",0,1,0
"2234",0,1,0
"2235",0,1,0
"2236",0,1,0
"2237",0,1,0
"2238",0,1,0
"2239",0,1,0
"2240",0,1,0
"2241",0,1,0
"2242",0,1,0
"2243",0,1,0
"2244",0,1,0
"2245",0,1,0
"2246",0,1,0
"2247",0,1,0
"2248",0,1,0
"2249",0,1,0
"2250",0,1,0
"2251",0,1,0
"2252",0,1,0
"2253",0,1,0
"2254",0,1,0
"2255",0,1,0
"2256",0,1,0
"2257",0,1,0
"2258",0,1,0
"2259",0,1,0
"2260",0,1,0
"2261",0,1,0
"2262",0,1,0
"2263",0,1,0
"2264",0,1,0
"2265",0,1,0
"2266",0,1,0
"2267",0,1,0
"2268",0,1,0
"2269",0,1,0
"2270",0,1,0
"2271",0,1,0
"2272",0,1,0
"2273",0,1,0
"2274",0,1,0
"2275",0,1,0
"2276",0,1,0
"2277",0,1,0
"2278",0,1,0
"2279",0,1,0
"2280",0,1,0
